flight_time,distance_to_goal,success,collision,termination_reason,gui,walls,hole_width,hole_height,padding,run_id
7.570833333333224,0.09943836032838517,True,False,goal_reached,False,3,0.65,0.55,0.07,4
8.570833333333168,1.4891937476362058,False,True,collision,False,3,0.65,0.55,0.07,1
3.8166666666667513,3.1998093600297333,False,True,collision,False,3,0.65,0.65,0.03,2
3.8166666666667513,3.1998093600297333,False,True,collision,False,3,0.65,0.65,0.03,0
4.095833333333421,3.999497038851198,False,True,collision,False,3,0.65,0.65,0.03,1
6.945833333333259,0.09966775857861124,True,False,goal_reached,False,3,0.65,0.65,0.03,3
6.974999999999924,0.09916094963217807,True,False,goal_reached,False,3,0.65,0.65,0.05,0
6.974999999999924,0.09916094963217807,True,False,goal_reached,False,3,0.65,0.65,0.03,4
6.412499999999956,2.10814667137903,False,True,collision,False,3,0.65,0.65,0.05,1
8.17083333333319,0.09770515613590539,True,False,goal_reached,False,3,0.65,0.65,0.05,2
9.491666666666449,0.0991169840676441,True,False,goal_reached,False,3,0.65,0.65,0.05,3
3.100000000000049,5.62879983975069,False,True,collision,False,3,0.65,0.65,0.07,1
6.849999999999931,0.09909923630182899,True,False,goal_reached,False,3,0.65,0.65,0.07,0
9.491666666666449,0.0991169840676441,True,False,goal_reached,False,3,0.65,0.65,0.05,4
8.333333333333181,0.16077182032682963,False,False,path_finished,False,3,0.65,0.65,0.07,4
6.741666666666604,1.3852120332528677,False,True,collision,False,3,0.65,0.75,0.03,0
6.820833333333266,1.3290364139036557,False,True,collision,False,3,0.65,0.65,0.07,3
9.999999999999753,0.13607326641982068,False,False,path_finished,False,3,0.65,0.65,0.07,2
2.337500000000011,5.6499945119960575,False,True,collision,False,3,0.65,0.75,0.03,4
6.883333333333263,0.09897913465629248,True,False,goal_reached,False,3,0.65,0.75,0.03,2
5.845833333333322,1.7838162699348554,False,True,collision,False,3,0.65,0.75,0.03,1
6.899999999999928,0.0982338554383027,True,False,goal_reached,False,3,0.65,0.75,0.03,3
4.491666666666732,3.4256552580191237,False,True,collision,False,3,0.65,0.75,0.05,1
3.025000000000045,5.280185403120931,False,True,collision,False,3,0.65,0.75,0.05,2
8.0083333333332,0.09697951475287314,True,False,goal_reached,False,3,0.65,0.75,0.05,0
9.224999999999797,0.09719946404976994,True,False,goal_reached,False,3,0.65,0.75,0.05,3
6.145833333333305,1.5493493829660268,False,True,collision,False,3,0.65,0.75,0.07,1
9.58333333333311,0.1291101437488247,False,False,path_finished,False,3,0.65,0.75,0.05,4
10.229166666666407,0.09924706579584577,True,False,goal_reached,False,3,0.65,0.75,0.07,0
6.316666666666628,0.09999748631419292,True,False,goal_reached,False,3,0.65,0.75,0.07,4
8.83749999999982,0.09906834218629665,True,False,goal_reached,False,3,0.65,0.75,0.07,3
6.2708333333332975,1.8855129539117568,False,True,collision,False,3,0.75,0.35,0.03,0
10.199999999999742,0.09936470941014101,True,False,goal_reached,False,3,0.65,0.75,0.07,2
8.549999999999836,0.0970783259474135,True,False,goal_reached,False,3,0.75,0.35,0.03,1
4.466666666666733,3.5878080345319963,False,True,collision,False,3,0.75,0.35,0.03,3
8.624999999999831,0.09674737374675713,True,False,goal_reached,False,3,0.75,0.35,0.03,2
7.291666666666573,1.9444121374052006,False,True,collision,False,3,0.75,0.35,0.03,4
2.6833333333333615,5.156865236656458,False,True,collision,False,3,0.75,0.35,0.05,1
2.629166666666692,5.385847134980508,False,True,collision,False,3,0.75,0.35,0.05,0
7.433333333333231,0.09730598679474195,True,False,goal_reached,False,3,0.75,0.35,0.05,3
4.041666666666758,3.482314273415219,False,True,collision,False,3,0.75,0.35,0.07,1
8.454166666666508,1.7154877787516145,False,True,collision,False,3,0.75,0.35,0.05,2
6.237499999999966,1.8717218388838783,False,True,collision,False,3,0.75,0.35,0.07,2
4.162500000000084,3.8439948404949993,False,True,collision,False,3,0.75,0.35,0.07,0
6.224999999999967,3.4521037336077773,False,True,collision,False,3,0.75,0.35,0.07,4
10.895833333333035,0.09805829763980675,True,False,goal_reached,False,3,0.75,0.35,0.07,3
4.112500000000087,3.83019953207788,False,True,collision,False,3,0.75,0.45,0.03,1
4.629166666666724,3.1883334417279516,False,True,collision,False,3,0.75,0.45,0.03,2
5.425000000000012,1.9695552049365912,False,True,collision,False,3,0.75,0.45,0.03,3
6.145833333333305,1.9558147859080477,False,True,collision,False,3,0.75,0.45,0.03,4
7.912499999999871,0.09978174196443314,True,False,goal_reached,False,3,0.75,0.45,0.05,0
5.716666666666662,1.1648411049398262,False,True,collision,False,3,0.55,0.65,0.03,1
6.858333333333264,0.09664259381636603,True,False,goal_reached,False,3,0.75,0.45,0.05,1
7.5499999999998915,0.09928005301986241,True,False,goal_reached,False,3,0.75,0.45,0.05,2
9.079166666666472,0.0996410051180278,True,False,goal_reached,False,3,0.75,0.45,0.05,3
9.166666666666467,0.18464523781209546,False,False,path_finished,False,3,0.75,0.45,0.07,1
6.0666666666666424,1.3473586094136571,False,True,collision,False,3,0.75,0.45,0.07,0
7.04999999999992,1.3059139477574822,False,True,collision,False,3,0.75,0.45,0.07,3
4.862500000000044,3.2707354080493096,False,True,collision,False,3,0.75,0.45,0.07,4
7.791666666666544,0.09785934691689599,True,False,goal_reached,False,3,0.75,0.55,0.03,0
10.495833333333058,0.09962375511362123,True,False,goal_reached,False,3,0.75,0.55,0.03,1
1.9749999999999943,5.542526831713833,False,True,collision,False,3,0.75,0.55,0.03,2
6.091666666666641,1.1791705111459247,False,True,collision,False,3,0.75,0.55,0.03,3
3.558333333333405,3.6386925589286347,False,True,collision,False,3,0.75,0.55,0.03,4
8.633333333333164,0.09720820037898004,True,False,goal_reached,False,3,0.75,0.55,0.05,0
9.308333333333126,0.09741128897203986,True,False,goal_reached,False,3,0.75,0.55,0.05,1
3.4583333333334,3.7281957324996244,False,True,collision,False,3,0.75,0.55,0.05,2
5.395833333333347,3.2439475501534902,False,True,collision,False,3,0.75,0.55,0.05,3
7.558333333333224,1.5751657646161747,False,True,collision,False,3,0.75,0.55,0.05,4
6.429166666666622,0.09637285004780731,True,False,goal_reached,False,3,0.75,0.55,0.07,0
3.65833333333341,3.7830980648933457,False,True,collision,False,3,0.75,0.55,0.07,1
8.391666666666511,0.09831639132685635,True,False,goal_reached,False,3,0.75,0.55,0.07,2
8.024999999999865,0.0991631338012861,True,False,goal_reached,False,3,0.75,0.55,0.07,3
8.05416666666653,0.09919772921139249,True,False,goal_reached,False,3,0.75,0.55,0.07,4
5.9124999999999845,1.9507046004671817,False,True,collision,False,3,0.75,0.65,0.03,0
2.5125000000000197,5.18371900582093,False,True,collision,False,3,0.75,0.65,0.03,1
1.6583333333333288,5.9745421086200405,False,True,collision,False,3,0.75,0.65,0.03,2
7.083333333333251,0.11443561536677527,False,False,path_finished,False,3,0.75,0.65,0.03,3
5.416666666666679,3.496613473839331,False,True,collision,False,3,0.75,0.65,0.03,4
1.7791666666666617,6.079674332455722,False,True,collision,False,3,0.75,0.65,0.05,0
7.545833333333225,0.09825092404229303,True,False,goal_reached,False,3,0.75,0.65,0.05,1
8.549999999999836,0.09977970181155724,True,False,goal_reached,False,3,0.75,0.65,0.05,2
8.712499999999826,0.0966541629895008,True,False,goal_reached,False,3,0.75,0.65,0.05,3
8.420833333333176,0.09907764859351821,True,False,goal_reached,False,3,0.75,0.65,0.05,4
6.737499999999938,0.0978874777635284,True,False,goal_reached,False,3,0.75,0.65,0.07,0
8.333333333333181,0.1880110286908658,False,False,path_finished,False,3,0.75,0.65,0.07,1
7.208333333333244,1.3266361559884434,False,True,collision,False,3,0.75,0.65,0.07,2
9.58333333333311,0.13691262227103654,False,False,path_finished,False,3,0.75,0.65,0.07,3
5.3791666666666815,3.2671878076789604,False,True,collision,False,3,0.75,0.65,0.07,4
6.262499999999965,1.8276506601534963,False,True,collision,False,3,0.75,0.75,0.03,0
9.11666666666647,0.09796773132777914,True,False,goal_reached,False,3,0.75,0.75,0.03,1
2.0208333333333286,5.413871694409159,False,True,collision,False,3,0.75,0.75,0.03,2
6.399999999999957,1.579467963909469,False,True,collision,False,3,0.75,0.75,0.03,3
6.591666666666613,0.09954272251524615,True,False,goal_reached,False,3,0.75,0.75,0.03,4
6.645833333333276,1.664701095782108,False,True,collision,False,3,0.75,0.75,0.05,0
6.754166666666603,0.09970096982565343,True,False,goal_reached,False,3,0.75,0.75,0.05,1
6.424999999999955,0.0988468974780942,True,False,goal_reached,False,3,0.75,0.75,0.05,2
9.112499999999804,0.09816028397136208,True,False,goal_reached,False,3,0.75,0.75,0.05,3
5.241666666666689,2.0712085429842,False,True,collision,False,3,0.75,0.75,0.05,4
6.8041666666666005,0.0993128718017848,True,False,goal_reached,False,3,0.75,0.75,0.07,0
7.86666666666654,0.09899712401682001,True,False,goal_reached,False,3,0.75,0.75,0.07,1
7.729166666666548,0.09571772019185915,True,False,goal_reached,False,3,0.75,0.75,0.07,2
9.34999999999979,0.09769155379548711,True,False,goal_reached,False,3,0.75,0.75,0.07,3
8.145833333333192,0.0975479261828773,True,False,goal_reached,False,3,0.75,0.75,0.07,4
4.483333333333399,6.050934727211343,False,True,collision,False,4,0.35,0.35,0.03,0
3.983333333333426,7.557446828307726,False,True,collision,False,4,0.35,0.35,0.03,1
5.587500000000003,5.781824091090138,False,True,collision,False,4,0.35,0.35,0.03,2
13.758333333332873,0.09771992137270649,True,False,goal_reached,False,3,0.45,0.65,0.03,0
6.141666666666638,3.58065372425803,False,True,collision,False,4,0.35,0.35,0.03,4
2.9750000000000427,7.961088788919459,False,True,collision,False,4,0.35,0.35,0.03,3
5.52083333333334,5.534507443027139,False,True,collision,False,4,0.35,0.35,0.05,1
3.39166666666673,7.8420122226188465,False,True,collision,False,4,0.35,0.35,0.05,0
2.2500000000000067,7.711245069263819,False,True,collision,False,4,0.35,0.35,0.05,2
7.499999999999894,5.235123224964791,False,True,collision,False,4,0.35,0.35,0.05,4
5.833333333333322,3.904354961739241,False,True,collision,False,4,0.35,0.35,0.07,0
7.845833333333208,3.692071785335217,False,True,collision,False,4,0.35,0.35,0.05,3
8.691666666666494,3.92392276966209,False,True,collision,False,4,0.35,0.35,0.07,2
6.199999999999968,6.092525570651281,False,True,collision,False,4,0.35,0.35,0.07,1
13.758333333332873,1.6851032378875486,False,True,collision,False,4,0.35,0.35,0.07,3
5.5916666666666694,5.918708420105019,False,True,collision,False,4,0.35,0.45,0.03,0
2.5833333333333566,7.250127390976784,False,True,collision,False,4,0.35,0.35,0.07,4
1.6249999999999956,8.007318018930153,False,True,collision,False,4,0.35,0.45,0.03,2
6.054166666666643,5.141333229821135,False,True,collision,False,4,0.35,0.45,0.03,3
1.7416666666666618,7.801974426534896,False,True,collision,False,4,0.35,0.45,0.03,4
7.674999999999884,3.4242216284566425,False,True,collision,False,4,0.35,0.45,0.05,0
4.570833333333394,5.7391148499466915,False,True,collision,False,4,0.35,0.45,0.05,1
3.7333333333334138,7.550419215232242,False,True,collision,False,4,0.35,0.45,0.05,2
1.9499999999999944,7.553404008055481,False,True,collision,False,4,0.35,0.45,0.03,1
7.679166666666551,5.4083979787074705,False,True,collision,False,4,0.35,0.45,0.05,4
5.333333333333351,5.442627555681686,False,True,collision,False,4,0.35,0.45,0.07,0
5.57916666666667,5.823402696740272,False,True,collision,False,4,0.35,0.45,0.05,3
11.699999999999656,1.3840341854417286,False,True,collision,False,4,0.35,0.45,0.07,2
6.316666666666628,5.922283417057905,False,True,collision,False,4,0.35,0.45,0.07,3
15.041666666666133,0.09940865518854382,True,False,goal_reached,False,4,0.35,0.45,0.07,1
7.887499999999872,3.515000665249837,False,True,collision,False,4,0.35,0.45,0.07,4
2.541666666666688,7.619670518666815,False,True,collision,False,4,0.35,0.55,0.03,1
5.366666666666682,5.506904055126167,False,True,collision,False,4,0.35,0.55,0.03,0
7.041666666666587,3.2635903720519943,False,True,collision,False,4,0.35,0.55,0.03,2
2.1583333333333354,8.015281343571772,False,True,collision,False,4,0.35,0.55,0.03,4
1.812499999999995,7.579330676256735,False,True,collision,False,4,0.35,0.55,0.03,3
1.6583333333333288,7.830703013772177,False,True,collision,False,4,0.35,0.55,0.05,1
7.833333333333209,3.6939843063195825,False,True,collision,False,4,0.35,0.55,0.05,0
5.066666666666699,6.057821792925334,False,True,collision,False,4,0.35,0.55,0.05,2
3.8083333333334175,5.449778222367153,False,True,collision,False,4,0.35,0.55,0.05,3
1.9958333333333276,7.693769805099591,False,True,collision,False,4,0.35,0.55,0.05,4
7.258333333333241,3.2088555426557037,False,True,collision,False,4,0.35,0.55,0.07,1
5.716666666666662,5.321977726354215,False,True,collision,False,4,0.35,0.55,0.07,0
12.579166666666273,0.09950453772949067,True,False,goal_reached,False,4,0.35,0.55,0.07,2
5.8249999999999895,3.77084266450188,False,True,collision,False,4,0.35,0.55,0.07,4
8.679166666666495,3.6664679608654267,False,True,collision,False,4,0.35,0.65,0.03,0
5.6208333333333345,5.536387152433754,False,True,collision,False,4,0.35,0.55,0.07,3
4.12083333333342,5.418495633144588,False,True,collision,False,4,0.35,0.65,0.03,2
5.687499999999997,3.369324450608396,False,True,collision,False,4,0.35,0.65,0.03,3
4.791666666666715,5.649781897938008,False,True,collision,False,4,0.35,0.65,0.03,4
9.033333333333141,3.9429349902309334,False,True,collision,False,4,0.35,0.65,0.05,0
2.1833333333333367,7.700602790155703,False,True,collision,False,4,0.35,0.65,0.05,1
5.9124999999999845,5.2392339006190145,False,True,collision,False,4,0.35,0.65,0.05,2
3.0125000000000446,7.752475896446507,False,True,collision,False,4,0.35,0.65,0.05,3
4.579166666666727,5.284350957700883,False,True,collision,False,4,0.35,0.65,0.05,4
6.783333333333268,4.157609704971491,False,True,collision,False,4,0.35,0.65,0.07,0
4.154166666666751,5.998363060436205,False,True,collision,False,4,0.35,0.65,0.07,1
6.016666666666645,5.431779305767641,False,True,collision,False,4,0.35,0.65,0.07,2
7.674999999999884,4.0526432823182645,False,True,collision,False,4,0.35,0.65,0.07,3
9.862499999999761,0.09830021745697735,True,False,goal_reached,False,4,0.35,0.65,0.07,4
8.512499999999838,1.588206168919677,False,True,collision,False,4,0.35,0.75,0.03,0
7.070833333333252,3.719596140576591,False,True,collision,False,4,0.35,0.75,0.03,1
3.0500000000000465,6.0787961985948735,False,True,collision,False,4,0.35,0.75,0.03,2
5.0541666666667,4.056579256906431,False,True,collision,False,4,0.35,0.75,0.03,3
2.504166666666686,7.488551436614083,False,True,collision,False,4,0.35,0.75,0.03,4
9.604166666666442,1.5331705247387009,False,True,collision,False,4,0.35,0.75,0.05,0
5.0541666666667,6.001115802307234,False,True,collision,False,4,0.35,0.75,0.05,1
4.345833333333407,5.21460398131319,False,True,collision,False,4,0.35,0.75,0.05,2
1.8874999999999946,8.017653499810782,False,True,collision,False,4,0.35,0.65,0.03,1
10.766666666666376,0.09878154163638425,True,False,goal_reached,False,4,0.35,0.75,0.05,3
6.595833333333279,3.8624429795208526,False,True,collision,False,4,0.35,0.75,0.07,0
10.00416666666642,0.0994911336320787,True,False,goal_reached,False,4,0.35,0.75,0.07,1
10.087499999999748,1.6913696615530878,False,True,collision,False,4,0.35,0.75,0.07,2
3.629166666666742,6.0139432286486665,False,True,collision,False,4,0.35,0.75,0.07,3
7.799999999999877,3.176602758362547,False,True,collision,False,4,0.35,0.75,0.07,4
2.537500000000021,7.785886310667158,False,True,collision,False,4,0.45,0.35,0.03,0
3.2083333333333877,7.670512487931124,False,True,collision,False,4,0.45,0.35,0.03,1
2.099999999999999,7.573372086331536,False,True,collision,False,4,0.45,0.35,0.03,2
5.045833333333367,5.294642617952067,False,True,collision,False,4,0.45,0.35,0.03,3
9.333333333333124,1.5456557658688683,False,True,collision,False,4,0.45,0.35,0.03,4
10.687499999999714,2.0554486350372745,False,True,collision,False,4,0.45,0.35,0.05,0
3.8750000000000875,5.760576957006894,False,True,collision,False,4,0.45,0.35,0.05,1
3.32500000000006,7.240612894199454,False,True,collision,False,4,0.45,0.35,0.05,2
7.762499999999879,3.3943823361847953,False,True,collision,False,4,0.45,0.35,0.05,3
2.662500000000027,7.217535651593113,False,True,collision,False,4,0.45,0.35,0.05,4
14.574999999999493,0.09995810541318711,True,False,goal_reached,False,4,0.45,0.35,0.07,0
3.500000000000069,7.451274277110276,False,True,collision,False,4,0.45,0.35,0.07,1
4.508333333333398,6.084721241869654,False,True,collision,False,4,0.35,0.75,0.05,4
4.233333333333413,5.630282550486201,False,True,collision,False,4,0.45,0.35,0.07,2
6.099999999999974,5.220397720061069,False,True,collision,False,4,0.45,0.35,0.07,3
4.491666666666732,6.062177438435404,False,True,collision,False,4,0.45,0.35,0.07,4
4.000000000000093,5.537927870693563,False,True,collision,False,4,0.45,0.45,0.03,0
3.300000000000059,6.032475429339021,False,True,collision,False,4,0.45,0.45,0.03,2
7.041666666666587,5.233284048265884,False,True,collision,False,4,0.45,0.45,0.03,1
1.966666666666661,7.610555326250884,False,True,collision,False,4,0.45,0.45,0.03,3
3.229166666666722,7.712149879905626,False,True,collision,False,4,0.45,0.45,0.03,4
5.195833333333359,6.004434191569786,False,True,collision,False,4,0.45,0.45,0.05,0
13.670833333332878,1.686235048745814,False,True,collision,False,4,0.45,0.45,0.05,1
3.3708333333333957,5.73616218752807,False,True,collision,False,4,0.45,0.45,0.05,2
10.637499999999717,0.0998071675283063,True,False,goal_reached,False,4,0.45,0.45,0.05,3
5.429166666666679,6.148716257129133,False,True,collision,False,4,0.45,0.45,0.07,0
9.93333333333309,1.9790945701305276,False,True,collision,False,4,0.45,0.45,0.07,1
5.791666666666658,5.325172396388591,False,True,collision,False,4,0.45,0.45,0.05,4
7.433333333333231,3.217474454559259,False,True,collision,False,4,0.45,0.45,0.07,2
4.666666666666722,5.289437046466019,False,True,collision,False,4,0.45,0.45,0.07,3
7.037499999999921,3.663282873739925,False,True,collision,False,4,0.45,0.55,0.03,0
6.158333333333304,4.452883489560827,False,True,collision,False,4,0.45,0.55,0.03,1
6.187499999999969,6.021660506857371,False,True,collision,False,4,0.45,0.55,0.03,2
5.862499999999987,3.1989191428453267,False,True,collision,False,4,0.45,0.55,0.03,3
2.475000000000018,7.602462534969002,False,True,collision,False,4,0.45,0.55,0.03,4
12.954166666666252,0.09985126275601665,True,False,goal_reached,False,4,0.45,0.55,0.05,0
7.383333333333234,3.156558821341658,False,True,collision,False,4,0.45,0.55,0.05,1
8.87083333333315,3.544858964593516,False,True,collision,False,4,0.45,0.55,0.05,2
10.774999999999709,0.09888750531069376,True,False,goal_reached,False,4,0.45,0.55,0.05,3
13.774999999999539,0.09933124600586558,True,False,goal_reached,False,3,0.35,0.45,0.05,1
5.037500000000034,6.099143598219728,False,True,collision,False,4,0.45,0.55,0.07,0
10.562499999999721,0.09760313471790968,True,False,goal_reached,False,4,0.45,0.55,0.07,1
8.654166666666496,0.09914695938464821,True,False,goal_reached,False,4,0.45,0.55,0.07,2
12.883333333332923,1.8785676111702552,False,True,collision,False,4,0.45,0.55,0.07,3
5.533333333333339,5.363950865590401,False,True,collision,False,4,0.45,0.55,0.07,4
9.083333333333139,3.5335188931716486,False,True,collision,False,4,0.45,0.65,0.03,0
